PartNo,PartName,User,Supplier,Date,SupplierQuote,Rec,SettledPrice
5251,beyond,Brenda Price,Willis LLC,2023-02-10,324.53,205.3,242.81
8835,again,Brad Morgan,Simmons LLC,2022-11-29,444.09,303.97,328.19
1692,land,Kathryn Williamson,King-Grant,2023-08-23,485.35,297.39,361.15
3902,summer,Brian Richardson,Howell and Sons,2022-12-25,142.91,87.9,104.66
8747,suffer,Lauren Lynn MD,Johnson-Morrow,2023-07-12,112.19,67.79,84.83
3225,figure,Lisa Landry,"Rice, Harrison and Arnold",2023-02-27,332.52,215.71,261.95
4652,inside,Jessica Sanders,Rodriguez-Kennedy,2023-05-28,484.02,291.05,349.54
7841,nature,Suzanne Poole,Heath and Sons,2023-06-18,180.06,112.58,128.63
7071,there,Rick Arnold,"Pace, Fischer and Golden",2023-07-20,144.53,99.13,102.9
5021,firm,Andrew Mullins,"Gross, Allen and Rogers",2022-12-25,309.71,186.4,222.89
3815,notice,Susan Rose,"Keith, Burns and Santiago",2023-01-11,186.09,126.6,137.18
7046,management,Todd Harrington,Stone-Harrison,2022-11-20,301.27,191.1,229.02
7418,grow,Tonya Foster,Daniel Inc,2023-08-26,217.36,142.88,172.57
2352,program,Debra Hoffman,Cannon-White,2023-02-11,292.27,199.4,209.43
8704,seek,Anthony Allen MD,"Reynolds, Rogers and Morgan",2023-01-07,220.16,153.33,165.27
2624,subject,Abigail Cain,Anderson Ltd,2022-09-06,402.48,250.97,302.0
9061,idea,Thomas Fields,Moreno and Sons,2023-08-19,193.16,117.78,136.13
7915,place,Marcus Craig,"Spencer, Estrada and Crawford",2023-03-04,154.49,100.91,111.63
2709,interesting,Kelly Lee,Nolan-Welch,2022-09-03,52.29,35.62,40.7
5199,name,Mrs. Melinda Ball,Jones-Jones,2022-11-06,191.37,132.82,147.31
9117,town,Samuel Jefferson,Mcgrath-Davis,2022-09-29,112.07,67.56,86.08
4462,likely,Julian Morales,Hawkins-Sosa,2023-03-07,303.47,205.34,212.6
3797,mother,Michael Perez,Moran-Herrera,2022-09-27,308.03,201.59,226.14
9295,when,Michael Fischer,Holloway and Sons,2022-10-21,307.42,203.43,233.64
2308,writer,Matthew Cummings,Blake PLC,2023-03-27,309.8,203.0,246.66
4058,significant,Juan Jones,Bell Ltd,2022-12-01,113.36,73.43,85.22
1396,sea,Kyle Green,Martinez Ltd,2022-11-05,202.53,125.41,142.0
5905,last,Jeffrey Perez,Carter LLC,2023-07-15,91.44,58.86,68.67
4619,federal,Jenna Hughes,Hansen Group,2022-12-11,151.84,91.55,113.48
4141,history,John Rodriguez,"Livingston, Moss and Fletcher",2022-11-10,257.64,165.75,194.99
2150,room,Vicki Hahn,Turner Group,2023-02-15,141.64,95.45,107.7
9359,gas,Jordan Vaughan,Stevenson PLC,2022-09-03,56.0,39.18,43.5
6419,professor,Phillip Bond,Cook-Smith,2022-08-30,370.36,248.95,285.08
2471,language,Eric Wilkins,"Singh, Marshall and Swanson",2023-02-23,463.9,295.89,370.22
9963,car,Isabel Thomas,Larsen Group,2023-04-07,262.1,175.3,206.12
3571,course,Clinton Sims,"Ortiz, Hopkins and Arnold",2022-11-22,231.18,138.74,175.85
2103,reveal,Katelyn Solis,Parks LLC,2023-08-07,257.66,157.02,200.13
5838,action,Kimberly Walker DDS,Hendrix LLC,2022-12-21,94.7,62.4,70.1
7840,finish,Jennifer Perkins,"Jones, Ramsey and King",2023-04-07,478.83,313.75,369.23
9706,make,Ann Smith,"Foster, Farley and Townsend",2023-02-20,394.24,262.68,304.5
2826,early,Richard King,Price LLC,2022-12-07,312.42,204.83,236.51
6399,hear,Bethany Garcia,Perez-Hamilton,2022-09-18,396.9,270.79,302.05
6056,bill,Samantha Walker,Shelton-Thompson,2022-12-20,429.1,258.78,330.68
2171,candidate,Kathy Rodriguez,Miranda-Caldwell,2023-01-05,189.17,125.09,142.47
3336,accept,Michelle Nelson,Dominguez and Sons,2022-10-11,110.01,69.87,83.77
1525,war,Keith Hammond,Gilbert-Fields,2022-10-23,482.62,319.23,366.51
9353,investment,William Nelson,"Sloan, Mcintyre and Hernandez",2023-02-25,446.45,271.3,313.51
