PartNo,PartName,User,Supplier,Date,SupplierQuote,Rec,SettledPrice
2653,seat,Laura King,Lewis-Hall,2023-06-29,386.44,240.01,273.04
4488,fly,Sara Griffith,Wang-Carter,2023-03-12,163.15,100.77,127.12
5331,true,Tyler Valdez,"Hall, Cox and Davis",2023-03-30,252.22,173.78,192.39
1300,hospital,Ashley Mcdonald,Gonzalez-Black,2023-05-02,72.73,48.27,57.27
3145,provide,Emily Smith,Jimenez-Dodson,2023-08-07,435.94,278.76,306.05
9739,book,Amanda Gray,"Ingram, Escobar and Logan",2023-02-05,140.86,98.3,102.6
5497,me,Jessica Andrade,Edwards Ltd,2023-05-09,251.24,151.29,197.68
9741,least,Stephen Cunningham,Gomez-Griffin,2023-08-20,405.72,266.46,317.98
1845,side,Alicia Sharp,Lowery-Arnold,2023-04-15,487.81,328.72,376.3
2419,just,Rebecca Orozco,"Mullen, Elliott and Ramos",2022-12-31,224.82,153.73,160.95
2639,thank,Mark Arroyo,Campbell and Sons,2022-08-26,194.86,125.35,141.29
3888,it,Daniel Norton,"Arnold, King and Griffin",2022-10-04,381.16,260.86,270.25
5521,guess,Andrew Carlson,"Carter, Hampton and Ponce",2023-02-27,224.45,150.12,178.75
3162,food,Gordon Reynolds,Miller-Dunn,2023-02-28,109.65,69.57,83.3
7939,big,Angela Wood,"Underwood, Hill and Dean",2022-10-09,227.17,142.13,178.3
8544,hope,James Browning,Howard and Sons,2022-10-22,426.06,278.36,323.3
6727,about,Austin Cook,"Potter, Becker and Christensen",2022-11-08,222.86,143.67,159.7
8171,commercial,Christine Johnson,Reynolds Group,2023-04-14,438.86,303.19,350.55
2789,commercial,Garrett White,Lynch Ltd,2023-02-17,349.33,236.19,261.55
1070,clearly,Lori Brooks,Sanchez Inc,2022-09-06,171.57,104.13,131.5
3054,both,Ronald Hampton,Long PLC,2022-12-11,314.21,192.86,247.74
8789,position,Robert Mckinney,Buck-Mclean,2022-12-30,481.97,313.51,364.34
1723,over,Kristi Neal,Wilson and Sons,2022-10-31,241.64,146.69,175.94
1378,policy,Sarah King,Hensley-Morgan,2022-12-19,61.06,38.62,46.35
2856,card,Adam Cobb,Harris-Garza,2022-12-05,388.85,269.37,290.2
2974,chair,Chelsea Henderson,Orr LLC,2022-10-24,408.91,268.96,317.13
6024,test,Steven Miller,Whitehead-Powell,2023-06-19,322.75,214.75,231.73
5931,per,Mr. Michael Maldonado,Garrett Group,2023-02-15,108.21,73.7,82.31
4296,sound,Kenneth Chang,Barr-Fischer,2022-08-30,492.78,303.95,379.27
8938,leave,Matthew Andrews,Thomas-Hunter,2022-12-05,311.16,208.55,232.52
3718,quite,Kelsey Wilson,Anderson-Reed,2022-12-31,377.06,250.24,284.67
2549,current,Robert Bowen,Ross-Rodgers,2022-12-14,357.9,229.16,268.62
7533,reflect,Frank Ortiz,Boyd-Hammond,2022-11-12,123.04,78.94,95.29
1494,door,Carrie Cox,"Allen, Taylor and Miller",2023-08-21,124.65,81.82,88.34
7867,though,Wesley Ochoa,Ramirez-Adams,2022-09-12,118.13,72.17,85.07
1180,memory,Rebecca Washington,Wu-Sanchez,2023-03-18,216.29,142.85,162.81
6185,become,Crystal James,Davis Ltd,2023-01-24,237.4,165.94,173.45
3501,region,Jennifer Johnson,"Benson, Cain and Anderson",2022-11-10,458.79,309.17,323.46
9507,wind,Holly Stevens,Valentine PLC,2023-03-22,282.38,170.31,221.47
8524,economic,Mark Palmer,Shah-Chapman,2023-06-21,351.13,219.85,260.81
8445,on,Misty Davis,House-Fox,2022-09-27,183.24,121.1,131.27
2642,plan,Annette Marshall,"Sullivan, Olsen and Munoz",2022-09-10,464.5,305.48,340.94
