PartNo,PartName,User,Supplier,Date,SupplierQuote,Rec,SettledPrice
9800,Hex Nut,Deanna King,"Chambers, Perkins and Merritt",06-07-2023,280.46,188.65,210.73
8853,Hex Nut,Kimberly Miller,"Wallace, Ford and Smith",07-07-2023,460.35,316.41,338.26
4894,Hex Nut,Matthew Livingston,Johnson PLC,08-07-2023,444.81,276.55,350.97
6620,Hex Nut,Anthony Walker,Roberts-Jones,08-07-2023,400.07,264.7,288.08
3898,Hex Nut,Gary Williams,Herrera Group,09-07-2023,282.31,174.06,220.57
4612,Hex Nut,Paul Perry,Decker Inc,10-07-2023,208.88,146.18,148.85
4953,Hex Nut,Jordan Ibarra,Hensley-Taylor,10-07-2023,252.25,154.47,181.44
9676,Hex Nut,April White,Jackson-Rasmussen,10-07-2023,122.89,80.47,96.69
2983,Hex Nut,Nancy Mclaughlin,"Garcia, Ruiz and Scott",10-07-2023,218.11,143.98,173.32
2122,Hex Nut,Sarah Fernandez,Murray LLC,11-07-2023,334.4,211.98,255.8
2850,Hex Nut,Nicholas Middleton,Lucero-Wright,11-07-2023,347.98,239.29,267.35
8539,Hex Nut,Jacob Wilson,Hall and Sons,11-07-2023,88.91,56.81,66
8393,Hex Nut,Lindsey Burgess,Frazier Group,12-07-2023,295.31,204.32,210.05
2439,Hex Nut,Blake Tyler,"Zamora, Hicks and Oneal",12-07-2023,203.87,129.4,156.28
4463,Hex Nut,Sara Gonzalez,Gross Group,12-07-2023,253.76,156.95,180.97
5752,Hex Nut,Vicki Lopez,"Mcfarland, Lee and Garner",12-07-2023,384.96,254.06,303.99
8747,Hex Nut,Lauren Lynn MD,Johnson-Morrow,12-07-2023,112.19,67.79,84.83
8560,Hex Nut,Sheila Crawford,Barnes Inc,13-07-2023,344.12,234.85,271.96
4448,Hex Nut,Margaret Brown,Dawson LLC,13-07-2023,316.15,196.25,224.68
7628,Hex Nut,Nicholas Nelson,Lopez Group,13-07-2023,135.44,91.6,97.51
1791,Hex Nut,Christina Moore,Snyder-Morris,13-07-2023,107.96,74.03,76.93
1223,Hex Nut,Jason Kramer,Savage-Stark,14-07-2023,164.93,104.43,121.15
7322,Hex Nut,Shirley Lang,Coleman Ltd,14-07-2023,405,265.88,305.18
1772,Hex Nut,Anthony Gonzales,Walker LLC,14-07-2023,477.67,307.37,354.54
5106,Hex Nut,Jo Orozco,Duarte Ltd,15-07-2023,123.14,78.14,87.23
2589,Hex Nut,Dawn Chavez,"Watson, Underwood and Webster",15-07-2023,406.12,251.06,302.19
5905,Hex Nut,Jeffrey Perez,Carter LLC,15-07-2023,91.44,58.86,68.67
1211,Hex Nut,Rebecca Hardy,"Sparks, Brooks and Herrera",16-07-2023,183.47,126.35,140.98
6768,Hex Nut,Joe Martin,Nelson-Clark,16-07-2023,305.3,184.9,230.09
8425,Hex Nut,Nicole Edwards,Price LLC,16-07-2023,80.32,49.67,62.29
5215,Hex Nut,Maria Roberson,"Sanchez, Combs and Wagner",16-07-2023,102.67,67.76,73.74
5571,Hex Nut,Richard Nielsen,Shelton Inc,17-07-2023,267.72,178.74,199.05
5321,Hex Nut,Jordan Riddle,"Chen, David and Smith",17-07-2023,213.75,147.56,167.67
5607,Hex Nut,Billy Castro,"Fowler, Jones and Montgomery",19-07-2023,203.31,125.9,149.85
3975,Hex Nut,Amy Ashley,Brown Group,19-07-2023,339.77,207.22,253.54
5909,Hex Nut,Erica Mclaughlin,West-Doyle,19-07-2023,366.7,239.2,263.95
5595,Hex Nut,Casey Daniels,Watson Ltd,20-07-2023,341.79,220.73,249.64
7810,Hex Nut,Dennis Mack,"Young, Smith and Roberts",20-07-2023,431.58,299.2,345.24
4528,Hex Nut,Leslie Davidson,Cook Inc,20-07-2023,459.94,276.27,355.98
7071,Hex Nut,Rick Arnold,"Pace, Fischer and Golden",20-07-2023,144.53,99.13,102.9
7182,Hex Nut,Robert Hill,"Marshall, Hayes and Burton",21-07-2023,494.75,336.62,386.29
9370,Hex Nut,Christian Navarro,"Rodriguez, Morgan and Harris",21-07-2023,276.77,178.73,208.99
8714,Hex Nut,Carolyn Russell,Garcia PLC,22-07-2023,399.64,272.44,319.25
8394,Hex Nut,Deborah Patel,Martinez Ltd,23-07-2023,310.07,192.53,243.37
2076,Hex Nut,Mark Smith,"West, Daniels and Colon",24-07-2023,452.6,301.82,345.07
2653,Hex Nut,Cory Briggs,Walker-Blackburn,24-07-2023,197.17,129.88,152.36
6028,Hex Nut,Brandon Zavala,"Hall, Figueroa and Newman",25-07-2023,264.65,180.24,208.03
5861,Hex Nut,Madison Cox,"Wong, Lopez and Schultz",25-07-2023,197.25,130.62,138.72
2043,Hex Nut,John Yoder,Sims Ltd,25-07-2023,308.22,203.03,223.91
3187,Hex Nut,Zachary Williams,Krueger Group,26-07-2023,87.96,53.31,67.19
2980,Hex Nut,Stephanie Potts,Vargas and Sons,26-07-2023,464.06,283.03,350.19
5458,Hex Nut,Christopher Rodriguez,May-Juarez,27-07-2023,282.69,183.17,198.08
8297,Hex Nut,Christopher Steele,Carter-Schneider,29-07-2023,213.58,131.93,151
5040,Hex Nut,Sara Gonzalez,"Buckley, Cooper and Adams",29-07-2023,86.01,57.14,63.52
8312,Hex Nut,Brian King,"Parks, Best and Li",29-07-2023,84.53,54.62,60.46
5060,Hex Nut,Jimmy Roy,Barr-Moore,29-07-2023,411.96,282.41,307.94
7057,Hex Nut,Angel Andrade,"Riley, Shaw and Warren",30-07-2023,498.26,304.98,360.32
7374,Hex Nut,Alexandra Johns,"Mora, Jenkins and Duncan",30-07-2023,82.81,51.15,63.37
7339,Hex Nut,Jason Mccoy,Martinez and Sons,31-07-2023,353.13,220.08,271.53
3405,Hex Nut,Jon Davis,Allen Group,31-07-2023,457.84,297.62,354.29
2084,Hex Nut,Donald Stewart,Velazquez PLC,31-07-2023,178.48,122.33,129.51
8485,Hex Nut,Whitney Quinn,Jackson-Baker,01-08-2023,394.74,245.43,283.62
2631,Hex Nut,Anthony Graves,Wood and Sons,01-08-2023,129.58,87.43,91.96
1483,Hex Nut,Hunter Baldwin,Tyler-Cline,01-08-2023,352.6,246.52,264.56
4007,Hex Nut,Robert Lloyd,Lawson Inc,01-08-2023,63.19,39.78,46.4
6799,Hex Nut,John Robertson,Hall and Sons,02-08-2023,248.71,155.73,185.73
5538,Hex Nut,Jennifer Chandler,Rivas-Holland,02-08-2023,100.28,69.28,78.16
2690,Hex Nut,Anthony Hill,Shelton PLC,03-08-2023,272.41,182.45,203.61
1003,Hex Nut,Sara Greene,Brandt-Waller,04-08-2023,224.61,138.82,169.28
7788,Hex Nut,Jennifer Cuevas,Dyer-Mercado,05-08-2023,225.22,156.53,161.07
4487,Hex Nut,Angela Hayes,Ryan Inc,05-08-2023,280.83,191.8,221.82
9431,Hex Nut,Kristen White,"Smith, Erickson and Rodriguez",06-08-2023,403.46,281.36,309.63
5108,Hex Nut,Robert Padilla,"Garza, Lewis and Stephens",06-08-2023,259.19,160.15,188.11
3878,Hex Nut,Hunter Rodriguez,"Ward, Rodriguez and Lopez",06-08-2023,134.51,94.08,103.3
6796,Hex Nut,Craig Zuniga,"Campbell, Hendricks and Atkins",07-08-2023,156.93,101.46,118.13
1169,Hex Nut,Caleb Jones,Pratt-Thomas,07-08-2023,179.26,112.64,135.74
2948,Hex Nut,David Delgado,Brown-Petersen,07-08-2023,210.99,129.03,161.3
6606,Hex Nut,Kimberly Valentine,Francis-Baker,07-08-2023,401.85,254.17,316.8
2659,Hex Nut,Jay Johnson,"Roman, Juarez and Rodriguez",07-08-2023,58.21,37.49,42.33
2103,Hex Nut,Katelyn Solis,Parks LLC,07-08-2023,257.66,157.02,200.13
5879,Hex Nut,Maria Mcdowell,Ruiz Ltd,08-08-2023,259.31,171.63,187.8
3915,Hex Nut,Melissa Adams,"Diaz, Wilkerson and Avila",08-08-2023,188.18,127.27,137.38
5301,Hex Nut,Kathleen Burns,Evans and Sons,08-08-2023,240.87,150.01,176.01
4485,Hex Nut,Joseph Poole,Potts Ltd,08-08-2023,317.5,203.61,239.92
1007,Hex Nut,Susan Reid,Moore Ltd,09-08-2023,133.21,86.14,94.6
6439,Hex Nut,Michael Washington,"Lambert, Sandoval and Simmons",09-08-2023,295.46,181.77,209.97
6964,Hex Nut,Stephen Cummings,"Brown, Lane and Mcdonald",11-08-2023,89.4,56.62,64.26
9154,Hex Nut,Steven Murphy,Williams-Brooks,11-08-2023,222.37,142.66,173
1510,Hex Nut,Calvin Li,Campos LLC,12-08-2023,86.55,54.98,65.11
4449,Hex Nut,Cynthia Jones,"Dixon, Elliott and Riley",13-08-2023,97.2,62.06,71.43
7455,Hex Nut,Scott Ball,"Wiley, Rodriguez and Swanson",13-08-2023,210.83,142.14,150.11
5344,Hex Nut,Jessica Hill,"Payne, Miller and Woodward",13-08-2023,432.03,267.52,303.32
2178,Hex Nut,Dr. Stephanie Harding,Bishop-Mason,14-08-2023,346.25,231.28,252.47
8379,Hex Nut,Donna Taylor,Ross LLC,14-08-2023,64.01,44.68,47.63
4310,Hex Nut,Ryan Fuentes,Hawkins Group,14-08-2023,193.81,133.12,138.94
3679,Hex Nut,Keith Cummings,"Alvarez, Prince and Case",14-08-2023,346.63,223.08,256.44
7498,Hex Nut,Bradley Rogers,"Stuart, Ward and Webb",14-08-2023,213.1,134.58,155.35
4158,Hex Nut,Kevin Thomas,"Caldwell, Pugh and York",16-08-2023,372.24,232.97,260.77
1822,Hex Nut,William Carlson,"Robinson, Jones and King",16-08-2023,293.51,199.64,222.65
6477,Hex Nut,Susan Humphrey,Huang-Sexton,16-08-2023,396.81,257.08,295.95
4960,Hex Nut,Maria Sanchez,Crawford Inc,16-08-2023,498.64,312.55,388.41
6087,Hex Nut,Patricia Gonzalez,Richards-Phillips,17-08-2023,201.44,136.87,144.08
4294,Hex Nut,Mrs. Susan Howell DDS,Hayes Group,17-08-2023,52.57,32.63,39.33
7040,Hex Nut,Robert Robinson,"Hernandez, Harrell and Mitchell",17-08-2023,140.01,86.08,103.8
7866,Hex Nut,Sarah Johnson,"Church, Cummings and May",17-08-2023,292.12,183.86,221.78
1251,Hex Nut,Richard Henry,"Pacheco, Alvarez and Jordan",17-08-2023,186.3,130.13,136.08
3991,Hex Nut,Michael Wade,"Becker, Michael and Ramirez",17-08-2023,323.64,196.6,234.85
1474,Hex Nut,Christine Rodriguez,"Stanley, Lindsey and Schultz",18-08-2023,266.39,161.52,202
1591,Hex Nut,Samuel Castillo,"Wilson, Mcbride and Baker",18-08-2023,326.37,200.59,236.08
7937,Hex Nut,Brian Jensen,Ramirez-Smith,18-08-2023,409.32,264.58,311.35
5174,Hex Nut,Brooke Hamilton,Gomez-Li,19-08-2023,72.17,48.06,51.49
2005,Hex Nut,Erin Schneider,Cooper-Hubbard,19-08-2023,353.47,246.6,266.35
9061,Hex Nut,Thomas Fields,Moreno and Sons,19-08-2023,193.16,117.78,136.13
6514,Hex Nut,Justin Anderson,King-Collins,20-08-2023,232.19,142.8,163.06
9301,Hex Nut,Carrie Roberts,"Cooke, Powell and Maldonado",20-08-2023,93.62,60.64,73.01
4891,Hex Nut,Deborah Barnes,Anderson-Clark,21-08-2023,86.83,52.64,65.18
3970,Hex Nut,Jason Peterson,Aguilar-Ellis,21-08-2023,209.21,145.13,164.54
4679,Hex Nut,Zachary Mata,Jefferson-Petersen,22-08-2023,284.51,174.42,224.55
3735,Hex Nut,Theresa Gomez,Perez-Knight,22-08-2023,346.17,209.48,261.04
4327,Hex Nut,Rita Taylor MD,"Cline, Lozano and York",22-08-2023,148.09,103.66,106.44
9711,Hex Nut,Travis Maynard,Martinez LLC,23-08-2023,358.38,248.15,282.1
6842,Hex Nut,Donald Singh,Davis LLC,23-08-2023,296.51,194.59,218.47
2917,Hex Nut,Darlene Vaughn,"Combs, Johnson and Harvey",23-08-2023,324.93,217.76,237.74
1692,Hex Nut,Kathryn Williamson,King-Grant,23-08-2023,485.35,297.39,361.15
1289,Hex Nut,John Frey,Brown PLC,24-08-2023,72.59,44.86,54.73
6627,Hex Nut,Rebecca Herrera,James PLC,24-08-2023,320.88,194.67,229.67
6464,Hex Nut,Steven Ritter PhD,"Bauer, Johnson and Moore",24-08-2023,214.55,148.25,168.31
1165,Hex Nut,Michael Wright,Steele-Brown,26-08-2023,274.11,183.01,208.41
2900,Hex Nut,Nicole Smith,Ray LLC,26-08-2023,263.26,159.43,204.11
7752,Hex Nut,Stephen Aguirre,"Knapp, Romero and Sanchez",26-08-2023,229.88,160.24,171.84
7442,Hex Nut,Sophia Edwards,"Casey, Harrington and Lewis",26-08-2023,58.98,40.1,43.8
7418,Hex Nut,Tonya Foster,Daniel Inc,26-08-2023,217.36,142.88,172.57
